Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering
0xe1994fb4020f1b5d5fd025e3927b664de9e5d768,0xe1994fb4020f1b5d5fd025e3927b664de9e5d768,,10,0,10,86,0,86,0,0,0,0,0.016005,0,0.000028,0,7835,27,29,0.277778
0xacf58f974706bd613bef591b67edfc51c2ab3a28,0xacf58f974706bd613bef591b67edfc51c2ab3a28,,5,2,7,25,7,32,9,0.181107,0.186596,0.832552,0.015403,0,0.000028,0,10613,27,29,0
0x7e997d91138603a3e19371a06a273dca10809c68,0x7e997d91138603a3e19371a06a273dca10809c68,,5,0,5,75,0,75,0,0,0,0,0.012328,0,0.000028,0,7728,27,29,0
0xe202f2248e074009eb9450bd17e70c8ae394e207,0xe202f2248e074009eb9450bd17e70c8ae394e207,,4,0,4,136,0,136,0,0,0,0,0.006503,0,0.000028,0,1625,27,29,0.166667
0x6e9157a1528d3e4533d4127ce9257d20ccd77bb9,0x6e9157a1528d3e4533d4127ce9257d20ccd77bb9,,5,0,5,55,0,55,0,0,0,0,0.004315,0,0.000028,0,1877,27,29,0.2
0x3dba61b5a2e384be8351eed3a29de76cfe5842cd,0x3dba61b5a2e384be8351eed3a29de76cfe5842cd,,4,0,4,73,0,73,0,0,0,0,0.012322,0,0.000028,0,7325,27,29,0
0x6f1eb2e1362fa7ae8aa5c1b613ddef6ae6612e1f,0x6f1eb2e1362fa7ae8aa5c1b613ddef6ae6612e1f,,5,2,7,25,7,32,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0xbfd37ecc9a9945377f8a67de4322364c969fe2f2,0xbfd37ecc9a9945377f8a67de4322364c969fe2f2,,5,0,5,47,0,47,0,0,0,0,0.015403,0,0.000028,0,7444,27,29,0
0x8f3f7e9a6ac6b21f5231ed3e250a4e10d9e122b7,0x8f3f7e9a6ac6b21f5231ed3e250a4e10d9e122b7,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,6234,27,29,0
0x9b9a3ef40e31bbfaf1fc68c69bc792fdfe2d1a21,0x9b9a3ef40e31bbfaf1fc68c69bc792fdfe2d1a21,,5,0,5,22,0,22,0,0,0,0,0.015403,0,0.000028,0,7012,27,29,0
0xcc25b1daa6df815a7b1597195e713474791e9213,0xcc25b1daa6df815a7b1597195e713474791e9213,,5,0,5,27,0,27,0,0,0,0,0.015403,0,0.000028,0,7443,27,29,0
0xdffeff42c2bab09e8d06db22a0882867b89328f1,0xdffeff42c2bab09e8d06db22a0882867b89328f1,,1,0,1,2,0,2,0,0,0,0,0.003081,0,0.000028,0,5644,27,29,0
0xe13ab60ac60bacb7288432ca226303d9358b01fe,0xe13ab60ac60bacb7288432ca226303d9358b01fe,,5,0,5,20,0,20,0,0,0,0,0.015403,0,0.000028,0,7011,27,29,0
0xc185258fac39df7382e48456ef0643b09f11498a,0xc185258fac39df7382e48456ef0643b09f11498a,,6,1,7,11,1,12,1,1,1,0.103782,0.006525,0.000002,0.000028,0,1152,27,29,0.095238
0x132cbafd9511d9501b56febf5e4958a3868a22df,0x132cbafd9511d9501b56febf5e4958a3868a22df,,4,0,4,23,0,23,0,0,0,0,0.012322,0,0.000028,0,7010,27,29,0
0x1fe7d82f8709e6b9e0bc44b850f3675dea73c7cc,0x1fe7d82f8709e6b9e0bc44b850f3675dea73c7cc,,3,0,3,14,0,14,0,0,0,0,0.009242,0,0.000028,0,5643,27,29,0
0x5c687c5881c69579202ae7b50f220613dddadcac,0x5c687c5881c69579202ae7b50f220613dddadcac,,5,0,5,44,0,44,0,0,0,0,0.015403,0,0.000028,0,6233,27,29,0
0x5e30cbb93d276545632ff155fbccb8b15a8a8800,0x5e30cbb93d276545632ff155fbccb8b15a8a8800,,5,0,5,153,0,153,0,0,0,0,0.015403,0,0.000028,0,8271,27,29,0
0xf598ab319caef89bb37ca8b1efb1f40b54a1540b,0xf598ab319caef89bb37ca8b1efb1f40b54a1540b,,5,0,5,50,0,50,0,0,0,0,0.015403,0,0.000028,0,7782,27,29,0
0xb2dcf30b34f6269a91a203aba7b6b166f88bf7c1,0xb2dcf30b34f6269a91a203aba7b6b166f88bf7c1,,5,0,5,54,0,54,0,0,0,0,0.015403,0,0.000028,0,8003,27,29,0
0xfac41d17d1ded0eb6d58f86b709301dc9f1bcba5,0xfac41d17d1ded0eb6d58f86b709301dc9f1bcba5,,5,0,5,36,0,36,0,0,0,0,0.012333,0,0.000028,0,7727,27,29,0
0x7ce07551141e7152ac14bc0ef6b166b5895dbd6e,0x7ce07551141e7152ac14bc0ef6b166b5895dbd6e,,5,0,5,55,0,55,0,0,0,0,0.015403,0,0.000028,0,7726,27,29,0
0x92dd8cdff14aa318b2bb8782c34bf23052027dff,0x92dd8cdff14aa318b2bb8782c34bf23052027dff,,2,0,2,19,0,19,0,0,0,0,0.006161,0,0.000028,0,7324,27,29,0
0xcb0cc182eb07a6aff23fc85b863cc12549cdb52c,0xcb0cc182eb07a6aff23fc85b863cc12549cdb52c,,4,0,4,38,0,38,0,0,0,0,0.004006,0,0.000028,0,1573,27,29,0.25
0xd798629d59404be496a7d6db98c8fd29f005911a,0xd798629d59404be496a7d6db98c8fd29f005911a,,5,0,5,27,0,27,0,0,0,0,0.015403,0,0.000028,0,7009,27,29,0
0x06d373dd65a4c802353dde415e33c2d5f2b23924,0x06d373dd65a4c802353dde415e33c2d5f2b23924,,5,0,5,119,0,119,0,0,0,0,0.015403,0,0.000028,0,8436,27,29,0
0x00132261666858fe1e551222ca9c70e68d9dbf88,0x00132261666858fe1e551222ca9c70e68d9dbf88,,3,0,3,17,0,17,0,0,0,0,0.009242,0,0.000028,0,7323,27,29,0
0x804f799690429b3c798ce1509fc3ef60187aec27,0x804f799690429b3c798ce1509fc3ef60187aec27,,5,0,5,22,0,22,0,0,0,0,0.015403,0,0.000028,0,7008,27,29,0
0x8b1d1076f92a62985f7730a8925c45a9da0a701c,0x8b1d1076f92a62985f7730a8925c45a9da0a701c,,5,0,5,22,0,22,0,0,0,0,0.015403,0,0.000028,0,5457,27,29,0
0xd7e8b61a2389c79cbce2930a4d9b53a0759a000f,0xd7e8b61a2389c79cbce2930a4d9b53a0759a000f,,5,0,5,108,0,108,0,0,0,0,0.015403,0,0.000028,0,7963,27,29,0
0x25ad417300617e86ebfbd9a5322d2d1257707a36,0x25ad417300617e86ebfbd9a5322d2d1257707a36,,5,0,5,66,0,66,0,0,0,0,0.015403,0,0.000028,0,8154,27,29,0
0x1926455cd99278422b89eda2910ea8b15088da21,0x1926455cd99278422b89eda2910ea8b15088da21,,5,0,5,62,0,62,0,0,0,0,0.015403,0,0.000028,0,8153,27,29,0
0xca9fbd1896ed598c69d838edb395b68182311372,0xca9fbd1896ed598c69d838edb395b68182311372,,5,2,7,26,7,33,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0xc62ef7481a28d22e074a583e5e52824f07d374a1,0xc62ef7481a28d22e074a583e5e52824f07d374a1,,3,0,3,16,0,16,0,0,0,0,0.009242,0,0.000028,0,7006,27,29,0
0x6f45d63ae9ff1dce240a80df299ec5dc870fe7ff,0x6f45d63ae9ff1dce240a80df299ec5dc870fe7ff,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,6232,27,29,0
0x6fba26ba1d78dbaf79f285f03c8b0612a91d442c,0x6fba26ba1d78dbaf79f285f03c8b0612a91d442c,,5,0,5,36,0,36,0,0,0,0,0.015403,0,0.000028,0,5642,27,29,0
0xee7deeba730588b16218a98074acf3fff287877d,0xee7deeba730588b16218a98074acf3fff287877d,,5,2,7,22,6,28,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0xdb7667462c5aa82ba7eff59bcbc7ee2b3579fef3,0xdb7667462c5aa82ba7eff59bcbc7ee2b3579fef3,,5,0,5,57,0,57,0,0,0,0,0.015403,0,0.000028,0,7834,27,29,0
0xf4a7f53100a23b9d54a64dbd7d2666ec00b65224,0xf4a7f53100a23b9d54a64dbd7d2666ec00b65224,,5,0,5,32,0,32,0,0,0,0,0.015403,0,0.000028,0,7725,27,29,0
0xb4592d80151a2a95f4685fac306d3c5f753f4162,0xb4592d80151a2a95f4685fac306d3c5f753f4162,,9,0,9,35,0,35,0,0,0,0,0.015885,0,0.000028,0,5989,27,29,0.277778
0xe973f8645d0e96c28165a52cbc87467bc179b0e8,0xe973f8645d0e96c28165a52cbc87467bc179b0e8,,6,0,6,37,0,37,0,0,0,0,0.015418,0,0.000031,0,17,27,29,0
0x392e47623115ac6b303642890cf05a56935374b3,0x392e47623115ac6b303642890cf05a56935374b3,,5,0,5,112,0,112,0,0,0,0,0.015403,0,0.000028,0,7005,27,29,0
0xe03fec80dad84c6dac56229f4bb32fcf95ce53ce,0xe03fec80dad84c6dac56229f4bb32fcf95ce53ce,,4,0,4,23,0,23,0,0,0,0,0.012322,0,0.000028,0,7004,27,29,0
0x110c931fa4467d071414cc4452aa08f67bcc57b9,0x110c931fa4467d071414cc4452aa08f67bcc57b9,,5,0,5,32,0,32,0,0,0,0,0.015403,0,0.000028,0,7321,27,29,0
0xec8969b93c1d619fc0745258b027dfb40fbfbb19,0xec8969b93c1d619fc0745258b027dfb40fbfbb19,,4,0,4,22,0,22,0,0,0,0,0.012322,0,0.000028,0,7569,27,29,0
0xe6816fb61b96d45b66fb491028806915f11c4960,0xe6816fb61b96d45b66fb491028806915f11c4960,,5,0,5,26,0,26,0,0,0,0,0.015403,0,0.000028,0,7003,27,29,0
0xb931d16db34f480317560474c374a700e0c1d8f3,0xb931d16db34f480317560474c374a700e0c1d8f3,,5,3,8,84,14,98,7,0.280598,0.299043,29.769217,0.015403,0.000002,0.000028,0,10613,27,29,0
0x7a14557a66878c90a4d799af90eda3613aa37432,0x7a14557a66878c90a4d799af90eda3613aa37432,,5,0,5,149,0,149,0,0,0,0,0.015403,0,0.000028,0,8292,27,29,0
0xeeb45313c400f9d72fa4468da4159e48206ff836,0xeeb45313c400f9d72fa4468da4159e48206ff836,,3,0,3,68,0,68,0,0,0,0,0.009242,0,0.000028,0,8208,27,29,0
0xfb2494b943dae1399d4e055327004de14fada03a,0xfb2494b943dae1399d4e055327004de14fada03a,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,7002,27,29,0
0x1c6cc853f317c2a3ac07247e3a6ea190c716f67f,0x1c6cc853f317c2a3ac07247e3a6ea190c716f67f,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,7001,27,29,0
0xc17c6f1e443292bbc43238a6d03a4a49e92bc417,0xc17c6f1e443292bbc43238a6d03a4a49e92bc417,,5,0,5,100,0,100,0,0,0,0,0.015403,0,0.000028,0,7000,27,29,0
0x6d6649b6e4b1eb3c0b10da3729c45484b61d82b4,0x6d6649b6e4b1eb3c0b10da3729c45484b61d82b4,,5,0,5,132,0,132,0,0,0,0,0.015403,0,0.000028,0,8435,27,29,0
0x0a78b1511ffab1bab9c8ffe4f2699a96b4db656c,0x0a78b1511ffab1bab9c8ffe4f2699a96b4db656c,,5,0,5,36,0,36,0,0,0,0,0.015403,0,0.000028,0,7724,27,29,0
0xbb1fe7b9ba09fe132ee707081ed35c76f4aae2a3,0xbb1fe7b9ba09fe132ee707081ed35c76f4aae2a3,,5,0,5,54,0,54,0,0,0,0,0.015403,0,0.000028,0,7723,27,29,0
0x4ea4715071fd97efec6889676a2b6370c8ee6f8c,0x4ea4715071fd97efec6889676a2b6370c8ee6f8c,,5,0,5,57,0,57,0,0,0,0,0.015403,0,0.000028,0,6230,27,29,0
0xf5b00bd4879ed07d7140b91c6a72b0439b0730b2,0xf5b00bd4879ed07d7140b91c6a72b0439b0730b2,,5,0,5,27,0,27,0,0,0,0,0.009859,0,0.000028,0,1430,27,29,0.3
0x3783d54f6179de225ffa99778af54653d8f4a08a,0x3783d54f6179de225ffa99778af54653d8f4a08a,,5,0,5,96,0,96,0,0,0,0,0.015403,0,0.000028,0,8126,27,29,0
0xa6766eed684c49794d86892c768a12e2e05a5b45,0xa6766eed684c49794d86892c768a12e2e05a5b45,,2,2,4,12,4,16,8,0.218514,0.238212,0.55562,0.006161,0,0.000028,0,10613,27,29,0
0xec4d3a70d1c12eafc232c6d79a4518886d2851f1,0xec4d3a70d1c12eafc232c6d79a4518886d2851f1,,4,0,4,129,0,129,0,0,0,0,0.006778,0,0.000028,0,1929,27,29,0.333333
0x778e988e6c046d10b62a33ab3ba3b29d06a73b37,0x778e988e6c046d10b62a33ab3ba3b29d06a73b37,,5,2,7,24,5,29,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0x6a9308106bc3faa7260e6663972385bb3a1ffcc1,0x6a9308106bc3faa7260e6663972385bb3a1ffcc1,,5,0,5,94,0,94,0,0,0,0,0.015403,0,0.000028,0,8506,27,29,0
0x4813aeee0c30c584c559fa8dc7424481e2e9fc91,0x4813aeee0c30c584c559fa8dc7424481e2e9fc91,,10,1,11,67,1,68,1,1,1,1.018628,0.012673,0.000002,0.000037,0,1093,27,92,0.072727
0x165a304ea381874954873d413409805855687980,0x165a304ea381874954873d413409805855687980,,4,0,4,22,0,22,0,0,0,0,0.012322,0,0.000028,0,6998,27,29,0
0xc7aedbf32bbca8ae209b857c7aecf84dc1083849,0xc7aedbf32bbca8ae209b857c7aecf84dc1083849,,5,0,5,48,0,48,0,0,0,0,0.015403,0,0.000028,0,8340,27,29,0
0x50a5b63095ef53b90d846506364b69b110511403,0x50a5b63095ef53b90d846506364b69b110511403,,4,3,7,36,31,67,7,0.280598,0.299043,23.815374,0.012322,0.000002,0.000028,0,10613,27,29,0
0xafd0f1d82be4c2695e75d03c73c3599caf8f79a1,0xafd0f1d82be4c2695e75d03c73c3599caf8f79a1,,5,0,5,23,0,23,0,0,0,0,0.012355,0,0.000028,0,5456,27,29,0
0x0752c455960996ef64489fad65fbdc2e905f01ea,0x0752c455960996ef64489fad65fbdc2e905f01ea,,5,0,5,21,0,21,0,0,0,0,0.015403,0,0.000028,0,6997,27,29,0
0x040ef32cc55d7e6d4af288f6618542a0a6ce3d05,0x040ef32cc55d7e6d4af288f6618542a0a6ce3d05,,5,0,5,151,0,151,0,0,0,0,0.015403,0,0.000028,0,8407,27,29,0
0x847157d18299a6fe7b6c45f5933d0490406b664f,0x847157d18299a6fe7b6c45f5933d0490406b664f,,5,0,5,30,0,30,0,0,0,0,0.015403,0,0.000028,0,6229,27,29,0
0x0094d21c666d5609ad02a6122a379916fb9823b1,0x0094d21c666d5609ad02a6122a379916fb9823b1,,4,0,4,137,0,137,0,0,0,0,0.012322,0,0.000028,0,8488,27,29,0
0xce94a66dc46628636f197d9e90dd77526f86ceda,0xce94a66dc46628636f197d9e90dd77526f86ceda,,5,0,5,18,0,18,0,0,0,0,0.015403,0,0.000028,0,5641,27,29,0
0xa6fd9264f45d2f0a5cb76360a52b3f2deb87dd98,0xa6fd9264f45d2f0a5cb76360a52b3f2deb87dd98,,5,0,5,27,0,27,0,0,0,0,0.015403,0,0.000028,0,7441,27,29,0
0xb92d79e1572e35a008802b8654ebdee98ac9a897,0xb92d79e1572e35a008802b8654ebdee98ac9a897,,5,0,5,61,0,61,0,0,0,0,0.015403,0,0.000028,0,7440,27,29,0
0xc9335ece5b3b527a5b62f022dd4e351ae029f29e,0xc9335ece5b3b527a5b62f022dd4e351ae029f29e,,5,0,5,54,0,54,0,0,0,0,0.009859,0,0.000028,0,1413,27,29,0.3
0xf2b3b9282f24489ee47f7951efc437c0ea12ed37,0xf2b3b9282f24489ee47f7951efc437c0ea12ed37,,4,0,4,20,0,20,0,0,0,0,0.012322,0,0.000028,0,5640,27,29,0
0x7b660d68a70231f7475311f65cefab176438f2c3,0x7b660d68a70231f7475311f65cefab176438f2c3,,5,3,8,84,13,97,7,0.280598,0.299043,29.769217,0.015403,0.000002,0.000028,0,10613,27,29,0
0xd0ca8f09bf5a46d11bf3551957d085a83e7d3268,0xd0ca8f09bf5a46d11bf3551957d085a83e7d3268,,5,0,5,47,0,47,0,0,0,0,0.015403,0,0.000028,0,7722,27,29,0
0xdac2d9292632c2bc9ab139e5912571278a2a587d,0xdac2d9292632c2bc9ab139e5912571278a2a587d,,5,0,5,57,0,57,0,0,0,0,0.015403,0,0.000028,0,5987,27,29,0
0x709f3ea84f49956422c78fa676ca8c25c654bfb9,0x709f3ea84f49956422c78fa676ca8c25c654bfb9,,5,0,5,30,0,30,0,0,0,0,0.015403,0,0.000028,0,7568,27,29,0
0x626a15539a26455b499cf26e0c2b0737e1395ea5,0x626a15539a26455b499cf26e0c2b0737e1395ea5,,10,0,10,48,0,48,0,0,0,0,0.010461,0,0.000028,0,1436,7,29,0.344444
0x3f77576e2ea46d3e5900dab471321c2429952db9,0x3f77576e2ea46d3e5900dab471321c2429952db9,,3,0,3,37,0,37,0,0,0,0,0.009242,0,0.000028,0,8270,27,29,0
0xf42cb4431e331f715f6a5f22e5853d785ad97ec4,0xf42cb4431e331f715f6a5f22e5853d785ad97ec4,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,6996,27,29,0
0xe8421772a38b92582e844c6978d9a7ae2c33becf,0xe8421772a38b92582e844c6978d9a7ae2c33becf,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,5818,27,29,0
0x4a2a31c9fdf2623218bd3ff7f8589f1b6d5294b7,0x4a2a31c9fdf2623218bd3ff7f8589f1b6d5294b7,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,6228,27,29,0
0xd4c4918299b7f2a21420f4590aa56fa63a1c4cd8,0xd4c4918299b7f2a21420f4590aa56fa63a1c4cd8,,5,2,7,106,5,111,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0x40b030bb2e32f338d1818c554029d9d9654b3803,0x40b030bb2e32f338d1818c554029d9d9654b3803,,10,0,10,55,0,55,0,0,0,0,0.016005,0,0.000028,0,6227,27,29,0.277778
0x44bcbed04014d2818832e05ad05d1cbd509c1d84,0x44bcbed04014d2818832e05ad05d1cbd509c1d84,,5,0,5,65,0,65,0,0,0,0,0.015403,0,0.000028,0,7781,27,29,0
0x64c65a06d55aed8d4a7060f22cfee4a21e2561fe,0x64c65a06d55aed8d4a7060f22cfee4a21e2561fe,,5,0,5,100,0,100,0,0,0,0,0.015403,0,0.000028,0,8291,27,29,0
0x2de98efbbd40da92a99582ba1e47dcd1bf63efff,0x2de98efbbd40da92a99582ba1e47dcd1bf63efff,,10,0,10,50,0,50,0,0,0,0,0.016005,0,0.000028,0,6995,27,29,0.277778
0x65dea4460145bebfa0a0b659643889e9d62ccb3e,0x65dea4460145bebfa0a0b659643889e9d62ccb3e,,5,0,5,22,0,22,0,0,0,0,0.015403,0,0.000028,0,6994,27,29,0
0xce0423284dddc3d6949b7c5a8642c5c4ddb2454d,0xce0423284dddc3d6949b7c5a8642c5c4ddb2454d,,5,2,7,26,10,36,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0x79d74ca8d64fd6fbcacad9966fbdf00a15a1c67e,0x79d74ca8d64fd6fbcacad9966fbdf00a15a1c67e,,10,0,10,196,0,196,0,0,0,0,0.016005,0,0.000028,0,8321,27,29,0.277778
0xceda6c4d030b4f0d9c5c0e52a29787e71ff8942f,0xceda6c4d030b4f0d9c5c0e52a29787e71ff8942f,,5,0,5,85,0,85,0,0,0,0,0.015403,0,0.000028,0,7438,27,29,0
0x75bc5dd790fdf2e1cda947c110cb9ef287b03465,0x75bc5dd790fdf2e1cda947c110cb9ef287b03465,,6,0,6,58,0,58,0,0,0,0,0.010167,0,0.000028,0,1562,27,29,0.3
0x7f90a55ddcce9bc8280cba6fe8f665a5488e42b2,0x7f90a55ddcce9bc8280cba6fe8f665a5488e42b2,,5,2,7,21,4,25,7,0.280598,0.299043,19.846145,0.015403,0.000001,0.000028,0,10613,27,29,0
0xf556c100f9a82652ac7e3c1cd72a765f6fc7fb16,0xf556c100f9a82652ac7e3c1cd72a765f6fc7fb16,,5,0,5,115,0,115,0,0,0,0,0.015403,0,0.000028,0,8002,27,29,0
0x2819d35321ff5a2afa4bd69e09887b8c75f5191f,0x2819d35321ff5a2afa4bd69e09887b8c75f5191f,,4,0,4,31,0,31,0,0,0,0,0.012322,0,0.000028,0,7567,27,29,0
0x27fe5c98c3229304ddd4d6c9807b808cd6950889,0x27fe5c98c3229304ddd4d6c9807b808cd6950889,,5,2,7,25,8,33,8,0.218514,0.238212,1.389049,0.015403,0,0.000028,0,10613,27,29,0
0x8f25557efda68cdb9c1dd604c4cf93cce23a0f53,0x8f25557efda68cdb9c1dd604c4cf93cce23a0f53,,5,0,5,40,0,40,0,0,0,0,0.015403,0,0.000028,0,7566,27,29,0
0x840802afd94804ce1247f6983512f4af12ff95c4,0x840802afd94804ce1247f6983512f4af12ff95c4,,4,0,4,22,0,22,0,0,0,0,0.012322,0,0.000028,0,7437,27,29,0
0x1057b7da2b716cd94eae4477edc615c13e248a2d,0x1057b7da2b716cd94eae4477edc615c13e248a2d,,5,0,5,57,0,57,0,0,0,0,0.015403,0,0.000028,0,7832,27,29,0
0xce561828cf64d8916f276c9a7a0a58c0a8377f38,0xce561828cf64d8916f276c9a7a0a58c0a8377f38,,5,0,5,24,0,24,0,0,0,0,0.012324,0,0.000028,0,4028,27,29,0
0x698cca5c68b734d0cb9b7c36feb9cf22ebccff9d,0x698cca5c68b734d0cb9b7c36feb9cf22ebccff9d,,10,0,10,203,0,203,0,0,0,0,0.016005,0,0.000028,0,8339,27,29,0.277778
0x0d5c6b62fc68ad4e74f4c582dec25821f2e95b32,0x0d5c6b62fc68ad4e74f4c582dec25821f2e95b32,,5,0,5,64,0,64,0,0,0,0,0.015403,0,0.000028,0,8180,27,29,0
0xdd0faf647e17aea5c2d29ba1664400a85a61ecfe,0xdd0faf647e17aea5c2d29ba1664400a85a61ecfe,,10,0,10,55,0,55,0,0,0,0,0.016005,0,0.000028,0,6226,27,29,0.277778
0x1276e481e936e5c452674904f4a27e183abc00a5,0x1276e481e936e5c452674904f4a27e183abc00a5,,5,0,5,55,0,55,0,0,0,0,0.015403,0,0.000028,0,8058,27,29,0
0x938e5b5fc69f42aacd44cff42f6c6671e337226c,0x938e5b5fc69f42aacd44cff42f6c6671e337226c,,5,0,5,27,0,27,0,0,0,0,0.015403,0,0.000028,0,5639,27,29,0
0x40f7f5891a75af0c19abef527e78bb76d2725b19,0x40f7f5891a75af0c19abef527e78bb76d2725b19,,5,0,5,25,0,25,0,0,0,0,0.015403,0,0.000028,0,6993,27,29,0
0x20edcb51519fe2769e4bf8c477877463aa6052da,0x20edcb51519fe2769e4bf8c477877463aa6052da,,5,0,5,54,0,54,0,0,0,0,0.015403,0,0.000028,0,8086,27,29,0
0x26c04a1c1fafb92b8933910eb1ec091676c7262d,0x26c04a1c1fafb92b8933910eb1ec091676c7262d,,5,0,5,14,0,14,0,0,0,0,0.015403,0,0.000028,0,5817,27,29,0
0x1d27a34c79a9a23300200c4850f44922d4afdcdb,0x1d27a34c79a9a23300200c4850f44922d4afdcdb,,5,0,5,118,0,118,0,0,0,0,0.015403,0,0.000028,0,8252,27,29,0
0xaccb878ffcd808c4131c9ae35f825bd3e630a308,0xaccb878ffcd808c4131c9ae35f825bd3e630a308,,5,1,6,23,5,28,8,0.218514,0.238212,0.694525,0.015403,0,0.000028,0,10613,27,29,0
0xcc820c7c961c8f98eb02c335c7b539097ea5efce,0xcc820c7c961c8f98eb02c335c7b539097ea5efce,,4,0,4,25,0,25,0,0,0,0,0.012322,0,0.000028,0,7320,27,29,0
0xee91f8d0adf3a115f03c0a812126d22c45bf8134,0xee91f8d0adf3a115f03c0a812126d22c45bf8134,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,6992,27,29,0
0x6ef6d7befbdb303e5128dba6042bc1f826b29aeb,0x6ef6d7befbdb303e5128dba6042bc1f826b29aeb,,5,0,5,41,0,41,0,0,0,0,0.015403,0,0.000028,0,7962,27,29,0
0xc10e05bcab1e923e41f551d2f6c184c43f32fb0b,0xc10e05bcab1e923e41f551d2f6c184c43f32fb0b,,4,0,4,30,0,30,0,0,0,0,0.012322,0,0.000028,0,7721,27,29,0
0x4b275ea6505bc2c0894bb4075960051b7c976bd0,0x4b275ea6505bc2c0894bb4075960051b7c976bd0,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,6991,27,29,0
0x278c7cfab97f40845ccb70a7e3288ca62bc37219,0x278c7cfab97f40845ccb70a7e3288ca62bc37219,,5,0,5,23,0,23,0,0,0,0,0.015403,0,0.000028,0,6990,27,29,0
0x683d00c6ebc97764ff02d91b39bb0917b7468276,0x683d00c6ebc97764ff02d91b39bb0917b7468276,,5,0,5,26,0,26,0,0,0,0,0.015403,0,0.000028,0,6989,27,29,0
0x1ea54d74fb5a059d75a45abda902b94947ce7143,0x1ea54d74fb5a059d75a45abda902b94947ce7143,,10,0,10,88,0,88,0,0,0,0,0.016005,0,0.000028,0,8057,27,29,0.277778
0x5b729f3327db89d9f6a0391a7075eaf8f2b49ce2,0x5b729f3327db89d9f6a0391a7075eaf8f2b49ce2,,3,0,3,18,0,18,0,0,0,0,0.009242,0,0.000028,0,7436,27,29,0
0x7bbd986b8c4b7f24d81adadc890bc109925222a6,0x7bbd986b8c4b7f24d81adadc890bc109925222a6,,5,0,5,69,0,69,0,0,0,0,0.007087,0,0.000028,0,1559,27,29,0.3
0x7c0013adadd5ff6ec756ce23cd5a11d716a9d8bc,0x7c0013adadd5ff6ec756ce23cd5a11d716a9d8bc,,5,0,5,46,0,46,0,0,0,0,0.015403,0,0.000028,0,5816,27,29,0
0x3bbe26c956a7a3a62da5fa8acb10592c1f2cc34e,0x3bbe26c956a7a3a62da5fa8acb10592c1f2cc34e,,4,0,4,21,0,21,0,0,0,0,0.012322,0,0.000028,0,6988,27,29,0
0xb1d61f0e53d4b4c63160348ce46a3ac6f068476d,0xb1d61f0e53d4b4c63160348ce46a3ac6f068476d,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,6987,27,29,0
0x3e743279436b22636a836dde1e94543fb5154c82,0x3e743279436b22636a836dde1e94543fb5154c82,,5,0,5,22,0,22,0,0,0,0,0.015403,0,0.000028,0,6986,27,29,0
0xe07a783782650e7f4f10216892c3c4e73e93a5b0,0xe07a783782650e7f4f10216892c3c4e73e93a5b0,,5,0,5,93,0,93,0,0,0,0,0.015403,0,0.000028,0,8056,27,29,0
0xa86459b2060622146078ee9ee0eb32b487e71b15,0xa86459b2060622146078ee9ee0eb32b487e71b15,,5,0,5,27,0,27,0,0,0,0,0.012443,0,0.000028,0,7319,27,29,0.2
0x293b445b8cde49e1ce97744cf06fb22c6e637ecf,0x293b445b8cde49e1ce97744cf06fb22c6e637ecf,,5,0,5,49,0,49,0,0,0,0,0.015403,0,0.000028,0,8152,27,29,0
0x5f43109e5154c741f193fdc87376058614fb4b08,0x5f43109e5154c741f193fdc87376058614fb4b08,,4,0,4,21,0,21,0,0,0,0,0.012322,0,0.000028,0,6225,27,29,0
0xfc8dc9164bea90d9d68015b75174f9b0e064dc6d,0xfc8dc9164bea90d9d68015b75174f9b0e064dc6d,,5,0,5,66,0,66,0,0,0,0,0.015403,0,0.000028,0,7565,27,29,0
0x03db6dddde1b45cc1a8108ca5fd4e2a00d3f191e,0x03db6dddde1b45cc1a8108ca5fd4e2a00d3f191e,,5,0,5,24,0,24,0,0,0,0,0.015403,0,0.000028,0,6985,27,29,0
